names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
The Colony,11/01/2021 ,57.0,Science Fiction,"In the not-too-distant future: after a global catastrophe has wiped out nearly all of humanity on Earth, an elite astronaut from Space Colony Kepler must make a decision that will seal the fate of the people on both planets.","Nora Arnezeder, Blake, Iain Glen, Gibson, Sarah-Sofie Boussnina, Narvik, Sope Dirisu, Tucker, Sebastian Roché, Father, Joel Basman, Paling, Kotti Yun, Munay, Bella Bading, Maila, Cloé Heinrich, Young Blake", Tides, Released, English,127000000.0,495926639.8,AU
Sexy Sisters,09/01/1977 ,44.0,Drama,"Edna keeps her younger sister Millie drugged and chained to her bed. The drugs have made Millie a nymphomaniac who's endless supply of men that Edna providers her cannot satisfy her and seeing her sister unsatisfied gets Edna off. But Edna's main plan from all of this is to inherit her deceased parents' fortune which is supposed to all go to Millie on her 21st birthday, so if she can prove Millie insane she will get the fortune. But when one of the men appears to satisfy Millie, Millie discovers the outside world and the two will try to stop Edna's evil plans.","Pamela Stanford, Edna (Countess), Karine Gambier, Millie (Edna's sister), Eric Falk, Tom (Gigolo), Jack Taylor, Dr. Barnes, Esther Moser, Sarah (Maid), Kurt Meinicke, Joe ( Milly's lover), Marianne Graf, Maria (Nurse), Mike Montana, ", Die teuflischen Schwestern, Released, German,97300000.0,423147746.8,DE
Batman: Year One,10/18/2011 ,73.0,"Action, Animation, Crime",A wealthy playboy named Bruce Wayne and a Chicago cop named Jim Gordon both return to Gotham City where their lives unexpectedly intersect.,"Ben McKenzie, Batman / Bruce Wayne (voice), Bryan Cranston, Jim Gordon (voice), Eliza Dushku, Selina (voice), Jon Polito, Commissioner Loeb (voice), Alex Rocco, Falcone (voice), Katee Sackhoff, Detective Essen (voice), Sara Ballantine, Skeevers' Attorney (voice), Jeff Bennett, Alfred (voice), Steve Blum, Stan (voice)",Batman: Year One, Released, English,163500000.0,591092450.4,US
Mr. Deeds,08/22/2002 ,58.0,"Comedy, Romance","When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.","Adam Sandler, Longfellow Deeds, Winona Ryder, Babe Bennett, John Turturro, Emilio Lopez, Allen Covert, Marty, Peter Gallagher, Chuck Cedar, Erick Avari, Cecil Anderson, Jared Harris, Mac McGrath, Steve Buscemi, Crazy Eyes, Conchata Ferrell, Jan",Mr. Deeds, Released, English,50000000.0,171269535.0,AU
Jexi,12/27/2019 ,69.0,Comedy,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.","Adam DeVine, Phil, Alexandra Shipp, Cate Finnegan, Rose Byrne, Jexi (voice), Ron Funches, Craig, Charlyne Yi, Elaine, Michael Peña, Kai, Wanda Sykes, Denice, Kid Cudi, Kid Cudi, Justin Hartley, Brody",Jexi, Released, English,5000000.0,10601127.0,AU
White Palace,10/19/1990 ,62.0,"Drama, Romance","Max Baron is a Jewish advertising executive in his 20s who's still getting over the death of his wife. Nora Baker is a 40-something diner waitress who enjoys the wilder side of life. Mismatched or not, their attraction is instant and smoldering. With time, however, their class and age differences become an obstacle in their relationship, especially since Max can't keep Nora a secret from his Jewish friends and upper-crust associates forever.","Susan Sarandon, Nora Baker, James Spader, Max Baron, Kathy Bates, Rosemary, Jason Alexander, Neil, Eileen Brennan, Judy, Steven Hill, Sol Horowitz, Renée Taylor, Edith Baron, Jonathan Penner, Marv Miller, Rachel Chagall, Rachel (as Rachel Levin)",White Palace, Released, English,14586840.6,17487531.0,US
Sonic the Hedgehog: The Movie,01/26/1996 ,68.0,"Action, Adventure, Animation, Comedy, Family, Science Fiction",Sonic's arch nemesis Dr. Robotnik has been banished from the Land of Darkness by an evil Metal Robotnik. The devious doctor tells Sonic that the Robot Generator has been sabotaged and will blow Planet Freedom to kingdom come. But it's not until the President's beautiful daughter Sara turns on the charm that Sonic springs into action.,"Masami Kikuchi, Sonic the Hedgehog / Metal Sonic (voice), Hekiru Shiina, Miles ""Tails"" Prower (voice), Junpei Takiguchi, Dr. Eggman/Robotnik (voice), Yasunori Matsumoto, Knuckles the Echidna (voice), Mika Kanai, Sara (voice), Chafurin, Old Man Owl (voice), Yuzuru Fujimoto, President (voice), Akimitsu Takase, President's Aide (voice)", ソニック★ザ★ヘッジホッグ, Released, Japanese,112400000.0,251358333.2,JP
Sniper: Reloaded,04/26/2011 ,60.0,"War, Action, Thriller, Drama","Brandon Beckett (Collins), the son of the previous Sniper film's star Thomas Beckett (Tom Berenger), takes up the mantle set by his father and goes on a mission of his own.","Billy Zane, Richard Miller, Richard Sammel, Hans Jaeger, Chad Michael Collins, Brandon Beckett, Patrick Lyster, Martin Chandler, Annabel Wright, Ellen Abramowitz, Conrad Kemp, Dustin Nelson, Kayla Privett, Kelli Van Brunt, Ian Van Der Heyden, Patrick Mundy, Rob Fruithof, Jean Van Brunt",Sniper: Reloaded, Released, English,82000000.0,314796630.0,US
Just Friends,02/09/2006 ,62.0,"Comedy, Romance","While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer.","Ryan Reynolds, Chris Brander, Amy Smart, Jamie Palamino, Anna Faris, Samantha James, Chris Klein, Dusty Dinkleman, Chris Marquette, Mike Brander, Julie Hagerty, Carol Brander, Amy Matysio, Darla, Giacomo Beltrami, Young Mike Brander, Fred Ewanuick, Clark",Just Friends, Released, English,16800000.0,50817508.0,AU
Rounders,11/20/1998 ,70.0,"Drama, Crime",A young reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks.,"Matt Damon, Mike McDermott, Edward Norton, Lester 'Worm' Murphy, John Turturro, Joey Knish, Gretchen Mol, Jo, John Malkovich, Teddy KGB, Famke Janssen, Petra, Martin Landau, Abe Petrovsky, Michael Rispoli, Grama, Goran Visnjic, Maurice",Rounders, Released, English,12000000.0,22921898.0,AU
The Water Man,09/13/2020 ,62.0,Adventure,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.","David Oyelowo, Amos Boone, Amiah Miller, Jo Riley, Lonnie Chavis, Gunner Boone, Rosario Dawson, Mary Boone, Maria Bello, Sheriff Goodwin, Alfred Molina, Jim Bussey, Aaron Trainor, George Riley, Ted Rooney, Edward Schaal, Jessica Oyelowo, Missus Bakemeyer",The Water Man, Released, English,57000000.0,552139144.6,US
My Bossy Girl,12/04/2019 ,59.0,"Comedy, Romance","One day, during a university festival where people are often known to find a partner, the 3 incredibly single members of the robot club decide to attend. There the sloppy and timid Hwi-so meets a very aggressive girl by the name of Hye-jin. His romantic advances, which he learned through reading books and watching YouTube, finally wake up to make their move. But will two finally become one this fall?","Lee Elijah, Hye-jin, Ji Il-joo, Hwi-so, Heo Jung-min, Yong-tae, Kim Ki-doo, Chang-gil, Lee Jini, Ha-na, Ko Gun-han, Young-cheol", 너의 여자친구, Released, Korean,75600000.0,360738075.2,KR
Scooby-Doo! & Batman: The Brave and the Bold,01/10/2018 ,74.0,"Animation, Comedy, Action, Family",Scooby-Doo and the Mystery Inc. gang meet up with Batman and other friends to defeat evil villains and save the day.,"Frank Welker, Scooby-Doo / Fred Jones (voice), Matthew Lillard, Shaggy Rogers (voice), Diedrich Bader, Batman (voice), Grey DeLisle, Daphne Blake / Black Canary (voice), Kate Micucci, Velma Dinkley (voice), Jeff Bennett, Joker (voice), Tara Strong, Harley Quinn / Poison Ivy (voice), Jeffrey Combs, The Question (voice), John DiMaggio, Aquaman / Crimson Cloak (voice)",Scooby-Doo! & Batman: The Brave and the Bold, Released, English,101400000.0,365247355.4,AU
Almost Famous,02/22/2001 ,75.0,"Drama, Music","In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.","Patrick Fugit, William Miller, Billy Crudup, Russell Hammond, Frances McDormand, Elaine Miller, Kate Hudson, Penny Lane, Jason Lee, Jeff Bebe, Anna Paquin, Polexia Aphrodisia, Fairuza Balk, Sapphire, Noah Taylor, Dick Roswell, Zooey Deschanel, Anita Miller",Almost Famous, Released, English,60000000.0,47371191.0,AU
The Pool,09/27/2018 ,61.0,"Thriller, Horror","Left alone to clean up a 6-meter-deep deserted pool, Day falls asleep on an inflatable raft. When he wakes, the water level has sunk so low that he can't climb out on his own. Stuck in the pool, Day screams for help, but the only thing that hears him is a creature from a nearby crocodile farm.","Theeradej Wongpuapan, Day, Ratnamon Ratchiratham, Koi, Kongkiat Khomsiri, Mayom, Avajareen, Lucky, Suteerush Channukool, Paraglider Guy 1, Kuensit Suwanwatthakee, Paraglider Guy 2, Phoranee Srithan, Commercial Actress, Ekasith Meeprasertsakul, Commercial Director, Pratiparn Chantho, Assistant Commercial Director", The Pool นรก 6 เมตร, Released, Thai,107000000.0,247575382.6,TH
Invasion of the Body Snatchers,12/20/1978 ,72.0,"Horror, Mystery, Science Fiction","Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted 'replacement', realises that he and his friends must escape or suffer the same fate.","Donald Sutherland, Matthew Bennell, Brooke Adams, Elizabeth Driscoll, Jeff Goldblum, Jack Bellicec, Veronica Cartwright, Nancy Bellicec, Leonard Nimoy, Dr. David Kibner, Art Hindle, Dr. Geoffrey Howell, Lelia Goldoni, Katherine Hendley, Kevin McCarthy, Running Man, Don Siegel, Taxi Driver",Invasion of the Body Snatchers, Released, English,3500000.0,24946533.0,US
House on Haunted Hill,02/10/2000 ,56.0,"Horror, Mystery, Thriller",An amusement park mogul offers a random group of diverse people $1 million to spend the night in a decrepit former mental institution.,"Geoffrey Rush, Stephen H. Price, Famke Janssen, Evelyn Stockard-Price, Ali Larter, Sara Wolfe, Taye Diggs, Eddie Baker, Chris Kattan, Watson Pritchett, Peter Gallagher, Donald W. Blackburn, M.D., Bridgette Wilson-Sampras, Melissa Margaret Marr, Max Perlich, Carl Schecter, Jeffrey Combs, Dr. Richard Benjamin Vannacutt",House on Haunted Hill, Released, English,19000000.0,65090541.0,AU
The Fog,02/08/1980 ,67.0,Horror,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.","Adrienne Barbeau, Stevie Wayne, Jamie Lee Curtis, Elizabeth Solley, Hal Holbrook, Father Malone, Janet Leigh, Kathy Williams, Tom Atkins, Nick Castle, John Houseman, Mr. Machen, Ty Mitchell, Andy, James Canning, Dick Baxter, Charles Cyphers, Dan O'Bannon",The Fog, Released, English,18000000.0,37048526.0,US
The Fog,02/08/1980 ,67.0,Horror,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.","Adrienne Barbeau, Stevie Wayne, Jamie Lee Curtis, Elizabeth Solley, Hal Holbrook, Father Malone, Janet Leigh, Kathy Williams, Tom Atkins, Nick Castle, John Houseman, Mr. Machen, Ty Mitchell, Andy, James Canning, Dick Baxter, Charles Cyphers, Dan O'Bannon",The Fog, Released, English,1100000.0,21445868.0,US
Highlander II: The Quickening,10/31/1991 ,47.0,"Fantasy, Science Fiction","In the year 2024, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.","Christopher Lambert, Connor 'The Highlander' MacLeod, Sean Connery, Juan Sanchez Villa-Lobos Ramirez, Virginia Madsen, Louise Marcus, Michael Ironside, Gen. Katana, John C. McGinley, David Blake, Phillip Brock, Cabbie, Rusty Schwimmer, Drunk, Ed Trucco, Jimmy, Steven Grives, Hamlet",Highlander II: The Quickening, Released, English,30000000.0,15556340.0,AU
Moonshot,03/31/2022 ,70.0,"Comedy, Romance, Science Fiction","In a future where Mars is terraformed and colonized by the best humanity has to offer, two very different college students wind up joining forces and sneak onboard a space shuttle to the red planet in order to be united with their significant others.","Cole Sprouse, Walt, Lana Condor, Sophie, Mason Gooding, Calvin Riggins, Emily Rudd, Ginny, Christine Adams, Jan, Michelle Buteau, Captain Tarter, Zach Braff, Leon Kovi, Cameron Esposito, Tabby, Sunita Deshpande, Celeste",Moonshot, Released, English,127500000.0,555512512.2,AU
Scream,01/08/1981 ,41.0,"Horror, Mystery","A group of friends on a rafting trip down a river stop in at an old ghost town to spend the night. Soon their rafts disappear, and then they begin to be eliminated one by one by a mysterious killer.","Pepper Martin, Bob, Hank Worden, John, Ethan Wayne, Stan, Woody Strode, Charlie Winters, Alvy Moore, Allen, Ann Bronston, Marion, Gregg Palmer, Ross, Bobby Diamond, Rod, Nancy St. Marie, Adriana",Scream, Released, English,24000000.0,138874789.0,US
Scream,01/08/1981 ,41.0,"Horror, Mystery","A group of friends on a rafting trip down a river stop in at an old ghost town to spend the night. Soon their rafts disappear, and then they begin to be eliminated one by one by a mysterious killer.","Pepper Martin, Bob, Hank Worden, John, Ethan Wayne, Stan, Woody Strode, Charlie Winters, Alvy Moore, Allen, Ann Bronston, Marion, Gregg Palmer, Ross, Bobby Diamond, Rod, Nancy St. Marie, Adriana",Scream, Released, English,15000000.0,173046640.0,US
